gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,fyr,gp,revt,unnpl,xrd,costat,mkvalt,gsector,gsubind,spcseccd
011228,20141231,2014,INDL,C,D,STD,VMC,VULCAN MATERIALS CO,USD,12,867.0790,2994.1690,,0.0000,A,8670.2471,15,15102010,970
011228,20151231,2015,INDL,C,D,STD,VMC,VULCAN MATERIALS CO,USD,12,1132.3560,3422.1810,,,A,12647.3448,15,15102010,970
011228,20161231,2016,INDL,C,D,STD,VMC,VULCAN MATERIALS CO,USD,12,1285.7570,3592.6670,,,A,16562.2259,15,15102010,970
011228,20171231,2017,INDL,C,D,STD,VMC,VULCAN MATERIALS CO,USD,12,1306.5260,3890.2960,,,A,16986.4319,15,15102010,970
011228,20181231,2018,INDL,C,D,STD,VMC,VULCAN MATERIALS CO,USD,12,1447.1910,4382.8690,,,A,13018.0856,15,15102010,970
011259,20100131,2009,INDL,C,D,STD,WMT,WALMART INC,USD,1,108603.0000,406103.0000,,0.0000,A,202285.9800,30,30101040,976
011259,20110131,2010,INDL,C,D,STD,WMT,WALMART INC,USD,1,112370.0000,420016.0000,,0.0000,A,197142.1200,30,30101040,976
011259,20120131,2011,INDL,C,D,STD,WMT,WALMART INC,USD,1,117951.0000,444948.0000,,0.0000,A,209728.4800,30,30101040,976
011259,20130131,2012,INDL,C,D,STD,WMT,WALMART INC,USD,1,123244.0000,467231.0000,,0.0000,A,231814.3000,30,30101040,976
011259,20140131,2013,INDL,C,D,STD,WMT,WALMART INC,USD,1,125060.0000,474259.0000,,0.0000,A,241440.4400,30,30101040,976
011259,20150131,2014,INDL,C,D,STD,WMT,WALMART INC,USD,1,127608.0000,483521.0000,,0.0000,A,274315.4400,30,30101040,976
011259,20160131,2015,INDL,C,D,STD,WMT,WALMART INC,USD,1,128432.0000,479962.0000,,0.0000,A,209830.3200,30,30101040,976
011259,20170131,2016,INDL,C,D,STD,WMT,WALMART INC,USD,1,130978.0000,482154.0000,,0.0000,A,203423.5200,30,30101040,976
011259,20180131,2017,INDL,C,D,STD,WMT,WALMART INC,USD,1,133918.0000,496785.0000,,0.0000,A,314683.2000,30,30101040,976
011259,20190131,2018,INDL,C,D,STD,WMT,WALMART INC,USD,1,137106.0000,511729.0000,,0.0000,A,275798.7400,30,30101040,976
011264,20100831,2010,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,8,20046.0000,67420.0000,,,A,25229.7024,30,30101010,978
011264,20110831,2011,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,8,21581.0000,72184.0000,,,A,31312.0417,30,30101010,978
011264,20120831,2012,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,8,21508.0000,71633.0000,,,A,33759.4068,30,30101010,978
011264,20130831,2013,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,8,22402.0000,72217.0000,,,A,45502.8697,30,30101010,978
011264,20140831,2014,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,8,22897.0000,76392.0000,,,A,57517.4212,30,30101010,978
011264,20150831,2015,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,8,28666.0000,103444.0000,,,A,94331.7105,30,30101010,978
011264,20160831,2016,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,8,31592.0000,117351.0000,,,A,87407.8808,30,30101010,978
011264,20170831,2017,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,8,30905.0000,118214.0000,,,A,83443.6935,30,30101010,978
011264,20180831,2018,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,8,32605.0000,131537.0000,,,A,65278.2385,30,30101010,978
011376,20101231,2010,INDL,C,D,STD,WST,WEST PHARMACEUTICAL SVSC INC,USD,12,391.0000,1104.7000,,23.9000,A,1371.9600,35,35101020,925
011376,20111231,2011,INDL,C,D,STD,WST,WEST PHARMACEUTICAL SVSC INC,USD,12,414.7000,1192.3000,,29.1000,A,1278.9150,35,35101020,925
011376,20121231,2012,INDL,C,D,STD,WST,WEST PHARMACEUTICAL SVSC INC,USD,12,464.4000,1266.4000,,33.2000,A,1877.9250,35,35101020,925
011376,20131231,2013,INDL,C,D,STD,WST,WEST PHARMACEUTICAL SVSC INC,USD,12,519.6000,1368.4000,,37.9000,A,3444.0120,35,35101020,925
011376,20141231,2014,INDL,C,D,STD,WST,WEST PHARMACEUTICAL SVSC INC,USD,12,537.5000,1421.4000,,37.3000,A,3796.0120,35,35101020,925
011376,20151231,2015,INDL,C,D,STD,WST,WEST PHARMACEUTICAL SVSC INC,USD,12,545.4000,1399.8000,,34.1000,A,4353.9060,35,35101020,925
011376,20161231,2016,INDL,C,D,STD,WST,WEST PHARMACEUTICAL SVSC INC,USD,12,591.8000,1509.1000,,36.8000,A,6201.0730,35,35101020,925
011376,20171231,2017,INDL,C,D,STD,WST,WEST PHARMACEUTICAL SVSC INC,USD,12,609.3000,1599.1000,,39.1000,A,7291.7130,35,35101020,925
011376,20181231,2018,INDL,C,D,STD,WST,WEST PHARMACEUTICAL SVSC INC,USD,12,661.1000,1728.7000,,40.3000,A,7264.0230,35,35101020,925
011399,20100630,2010,INDL,C,D,STD,WDC,WESTERN DIGITAL CORP,USD,6,2911.0000,9850.0000,,611.0000,A,6966.9600,45,45202030,940
011399,20110630,2011,INDL,C,D,STD,WDC,WESTERN DIGITAL CORP,USD,6,2393.0000,9526.0000,,703.0000,A,8476.5400,45,45202030,940
011399,20120630,2012,INDL,C,D,STD,WDC,WESTERN DIGITAL CORP,USD,6,4463.0000,12478.0000,,1055.0000,A,7498.0800,45,45202030,940
011399,20130630,2013,INDL,C,D,STD,WDC,WESTERN DIGITAL CORP,USD,6,5596.0000,15351.0000,,1572.0000,A,14715.3300,45,45202030,940
011399,20140630,2014,INDL,C,D,STD,WDC,WESTERN DIGITAL CORP,USD,6,5604.0000,15130.0000,,1661.0000,A,21598.2000,45,45202030,940
011399,20150630,2015,INDL,C,D,STD,WDC,WESTERN DIGITAL CORP,USD,6,5306.0000,14572.0000,,1646.0000,A,18036.6000,45,45202030,940
011399,20160630,2016,INDL,C,D,STD,WDC,WESTERN DIGITAL CORP,USD,6,4690.0000,12994.0000,,1627.0000,A,13421.8400,45,45202030,940
011399,20170630,2017,INDL,C,D,STD,WDC,WESTERN DIGITAL CORP,USD,6,8127.0000,19093.0000,,2441.0000,A,26048.4000,45,45202030,940
011399,20180630,2018,INDL,C,D,STD,WDC,WESTERN DIGITAL CORP,USD,6,9591.0000,20647.0000,,2400.0000,A,22913.3600,45,45202030,940
011456,20101231,2010,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,12,1599.0000,6552.0000,,34.0000,A,10146.0257,60,60101080,970
011456,20111231,2011,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,12,1518.0000,6216.0000,,30.0000,A,10015.0548,60,60101080,970
011456,20121231,2012,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,12,1665.0000,7059.0000,,32.0000,A,15089.3733,60,60101080,970
011456,20131231,2013,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,12,2255.0000,8529.0000,,33.0000,A,18422.6104,60,60101080,970
011456,20141231,2014,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,12,2110.0000,7403.0000,,27.0000,A,18823.3719,60,60101080,970
011456,20151231,2015,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,12,1856.0000,7082.0000,,24.0000,A,15304.2803,60,60101080,970
011456,20161231,2016,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,12,1951.0000,6365.0000,,19.0000,A,22523.2075,60,60101080,970
011456,20171231,2017,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,12,2419.0000,7196.0000,,14.0000,A,26629.1630,60,60101080,970
011456,20181231,2018,INDL,C,D,STD,WY,WEYERHAEUSER CO,USD,12,2370.0000,7476.0000,,8.0000,A,16316.1073,60,60101080,970
011465,20101231,2010,INDL,C,D,STD,WHR,WHIRLPOOL CORP,USD,12,3179.0000,18366.0000,,516.0000,A,6751.0800,25,25201040,976
011465,20111231,2011,INDL,C,D,STD,WHR,WHIRLPOOL CORP,USD,12,3011.0000,18666.0000,,578.0000,A,3606.2000,25,25201040,976
011465,20121231,2012,INDL,C,D,STD,WHR,WHIRLPOOL CORP,USD,12,3362.0000,18143.0000,,553.0000,A,8038.2500,25,25201040,976
011465,20131231,2013,INDL,C,D,STD,WHR,WHIRLPOOL CORP,USD,12,3813.0000,18769.0000,,582.0000,A,12078.2200,25,25201040,976
011465,20141231,2014,INDL,C,D,STD,WHR,WHIRLPOOL CORP,USD,12,3922.0000,19872.0000,,563.0000,A,15111.7200,25,25201040,976
011465,20151231,2015,INDL,C,D,STD,WHR,WHIRLPOOL CORP,USD,12,4230.0000,20891.0000,,579.0000,A,11308.9900,25,25201040,976
011465,20161231,2016,INDL,C,D,STD,WHR,WHIRLPOOL CORP,USD,12,4266.0000,20718.0000,,604.0000,A,13450.9800,25,25201040,976
011465,20171231,2017,INDL,C,D,STD,WHR,WHIRLPOOL CORP,USD,12,4212.0000,21288.0000,,596.0000,A,11913.7414,25,25201040,976
011465,20181231,2018,INDL,C,D,STD,WHR,WHIRLPOOL CORP,USD,12,4107.0000,21037.0000,,572.0000,A,6839.6800,25,25201040,976
011506,20101231,2010,INDL,C,D,STD,WMB,WILLIAMS COS INC,USD,12,3938.0000,9616.0000,,,A,14461.2000,10,10102040,700
011506,20111231,2011,INDL,C,D,STD,WMB,WILLIAMS COS INC,USD,12,3994.0000,7930.0000,,,A,19514.8200,10,10102040,700
011506,20121231,2012,INDL,C,D,STD,WMB,WILLIAMS COS INC,USD,12,2963.0000,7486.0000,,,A,22295.9400,10,10102040,700
011506,20131231,2013,INDL,C,D,STD,WMB,WILLIAMS COS INC,USD,12,2750.0000,6860.0000,,,A,26343.3100,10,10102040,700
011506,20141231,2014,INDL,C,D,STD,WMB,WILLIAMS COS INC,USD,12,3129.0000,7637.0000,,,A,33570.1800,10,10102040,700
011506,20151231,2015,INDL,C,D,STD,WMB,WILLIAMS COS INC,USD,12,3938.0000,7360.0000,,,A,19249.3000,10,10102040,700
011506,20161231,2016,INDL,C,D,STD,WMB,WILLIAMS COS INC,USD,12,4194.0000,7499.0000,,,A,23355.0000,10,10102040,700
011506,20171231,2017,INDL,C,D,STD,WMB,WILLIAMS COS INC,USD,12,4146.0000,8031.0000,,,A,25184.7400,10,10102040,700
011506,20181231,2018,INDL,C,D,STD,WMB,WILLIAMS COS INC,USD,12,4335.0000,8686.0000,,,A,26680.5000,10,10102040,700
011550,20101231,2010,INDL,C,D,STD,WEC,WEC ENERGY GROUP INC,USD,12,917.6000,4202.5000,,,A,6879.9100,55,55103010,700
011550,20111231,2011,INDL,C,D,STD,WEC,WEC ENERGY GROUP INC,USD,12,1217.5000,4486.4000,,,A,8057.8255,55,55103010,700
011550,20121231,2012,INDL,C,D,STD,WEC,WEC ENERGY GROUP INC,USD,12,1364.5000,4246.4000,,,A,8440.0872,55,55103010,700
011550,20131231,2013,INDL,C,D,STD,WEC,WEC ENERGY GROUP INC,USD,12,1420.2000,4519.0000,,,A,9341.3104,55,55103010,700
011550,20141231,2014,INDL,C,D,STD,WEC,WEC ENERGY GROUP INC,USD,12,1518.1000,4997.1000,,,A,11893.7666,55,55103010,700
011550,20151231,2015,INDL,C,D,STD,WEC,WEC ENERGY GROUP INC,USD,12,1919.9000,5926.1000,,,A,16197.6947,55,55103010,700
011550,20161231,2016,INDL,C,D,STD,WEC,WEC ENERGY GROUP INC,USD,12,2433.8000,7472.3000,,,A,18510.8198,55,55103010,700
011550,20171231,2017,INDL,C,D,STD,WEC,WEC ENERGY GROUP INC,USD,12,2583.8000,7648.5000,,,A,20963.6473,55,55103010,700
011550,20181231,2018,INDL,C,D,STD,WEC,WEC ENERGY GROUP INC,USD,12,2314.2000,7679.5000,,,A,21853.1230,55,55103010,700
011554,20101231,2010,INDL,C,D,STD,LNT,ALLIANT ENERGY CORP,USD,12,859.4000,3416.1000,,,A,4077.5724,55,55101010,700
011554,20111231,2011,INDL,C,D,STD,LNT,ALLIANT ENERGY CORP,USD,12,821.4000,3665.3000,,,A,4897.0481,55,55101010,700
011554,20121231,2012,INDL,C,D,STD,LNT,ALLIANT ENERGY CORP,USD,12,852.1000,3094.5000,,,A,4873.4392,55,55101010,700
011554,20131231,2013,INDL,C,D,STD,LNT,ALLIANT ENERGY CORP,USD,12,904.8000,3276.8000,,,A,5724.7104,55,55101010,700
011554,20141231,2014,INDL,C,D,STD,LNT,ALLIANT ENERGY CORP,USD,12,931.7000,3350.3000,,,A,7368.3691,55,55101010,700
011554,20151231,2015,INDL,C,D,STD,LNT,ALLIANT ENERGY CORP,USD,12,1000.5000,3253.6000,,,A,7085.5146,55,55101010,700
011554,20161231,2016,INDL,C,D,STD,LNT,ALLIANT ENERGY CORP,USD,12,1035.0000,3320.0000,,,A,8626.5679,55,55101010,700
011554,20171231,2017,INDL,C,D,STD,LNT,ALLIANT ENERGY CORP,USD,12,1115.2000,3382.2000,,,A,9857.7809,55,55101010,700
011554,20181231,2018,INDL,C,D,STD,LNT,ALLIANT ENERGY CORP,USD,12,1201.3000,3534.5000,,,A,9973.6618,55,55101010,700
011636,20101231,2010,INDL,C,D,STD,XRX,XEROX CORP,USD,12,8470.0000,21633.0000,,653.0000,A,16100.0986,45,45202030,940
011636,20111231,2011,INDL,C,D,STD,XRX,XEROX CORP,USD,12,8464.0000,22626.0000,,613.0000,A,10645.2344,45,45202030,940
011636,20121231,2012,INDL,C,D,STD,XRX,XEROX CORP,USD,12,8092.0000,22390.0000,,545.0000,A,8346.1250,45,45202030,940
011636,20131231,2013,INDL,C,D,STD,XRX,XEROX CORP,USD,12,7715.0000,21435.0000,,479.0000,A,14461.8544,45,45202030,940
011636,20141231,2014,INDL,C,D,STD,XRX,XEROX CORP,USD,12,7208.0000,19540.0000,,445.0000,A,15478.0857,45,45202030,940
011636,20151231,2015,INDL,C,D,STD,XRX,XEROX CORP,USD,12,6549.0000,18161.0000,,437.0000,A,10766.4467,45,45202030,940
011636,20161231,2016,INDL,C,D,STD,XRX,XEROX CORP,USD,12,4890.0000,10771.0000,,381.0000,A,8855.4938,45,45202030,940
011636,20171231,2017,INDL,C,D,STD,XRX,XEROX CORP,USD,12,4673.0000,10265.0000,,356.0000,A,7421.9690,45,45202030,940
011636,20181231,2018,INDL,C,D,STD,XRX,XEROX CORP,USD,12,4537.0000,9830.0000,,325.0000,A,4537.3505,45,45202030,940
011672,20100131,2009,INDL,C,D,STD,TJX,TJX COS INC (THE),USD,1,5755.8150,20288.4440,,0.0000,A,15560.7619,25,25504010,976
011672,20110131,2010,INDL,C,D,STD,TJX,TJX COS INC (THE),USD,1,6363.2320,21942.1930,,0.0000,A,18465.8452,25,25504010,976
011672,20120131,2011,INDL,C,D,STD,TJX,TJX COS INC (THE),USD,1,6827.8060,23191.4550,,0.0000,A,25440.1371,25,25504010,976
011672,20130131,2012,INDL,C,D,STD,TJX,TJX COS INC (THE),USD,1,7872.8720,25878.3720,,0.0000,A,32705.8924,25,25504010,976
011672,20140131,2013,INDL,C,D,STD,TJX,TJX COS INC (THE),USD,1,8373.4590,27422.6960,,0.0000,A,40439.7751,25,25504010,976
011672,20150131,2014,INDL,C,D,STD,TJX,TJX COS INC (THE),USD,1,8897.4850,29078.4070,,0.0000,A,45151.2940,25,25504010,976
011672,20160131,2015,INDL,C,D,STD,TJX,TJX COS INC (THE),USD,1,9532.4150,30944.9380,,0.0000,A,47267.4550,25,25504010,976
011672,20170131,2016,INDL,C,D,STD,TJX,TJX COS INC (THE),USD,1,10282.4900,33183.7440,,0.0000,A,48422.2195,25,25504010,976
011672,20180131,2017,INDL,C,D,STD,TJX,TJX COS INC (THE),USD,1,11089.6970,35864.6640,,0.0000,A,50441.6829,25,25504010,976
011672,20190131,2018,INDL,C,D,STD,TJX,TJX COS INC (THE),USD,1,11960.6570,38972.9340,,0.0000,A,60530.5106,25,25504010,976
011687,20101231,2010,FS,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,12,,2745.8360,,,A,4428.8563,40,40101015,800
011687,20101231,2010,INDL,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,12,1301.2420,2745.8360,,,A,4428.8563,40,40101015,800
011687,20111231,2011,FS,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,12,,2686.7650,,,A,2997.7178,40,40101015,800
011687,20111231,2011,INDL,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,12,2179.9620,2686.7650,,,A,2997.7178,40,40101015,800
011687,20121231,2012,FS,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,12,,2458.5920,,,A,3941.8586,40,40101015,800
011687,20121231,2012,INDL,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,12,2137.5830,2458.5920,,,A,3941.8586,40,40101015,800
011687,20131231,2013,FS,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,12,,2278.8120,,,A,5532.9529,40,40101015,800
011687,20131231,2013,INDL,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,12,2120.8710,2278.8120,,,A,5532.9529,40,40101015,800
011687,20141231,2014,FS,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,12,,2361.6310,,,A,5787.9577,40,40101015,800
011687,20141231,2014,INDL,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,12,2286.7150,2361.6310,,,A,5787.9577,40,40101015,800
011687,20151231,2015,FS,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,12,,2210.5910,,,A,5580.5841,40,40101015,800
011687,20151231,2015,INDL,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,12,2052.3450,2210.5910,,,A,5580.5841,40,40101015,800
011687,20161231,2016,FS,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,12,,2469.9230,,,A,8740.7784,40,40101015,800
011687,20161231,2016,INDL,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,12,2290.1820,2469.9230,,,A,8740.7784,40,40101015,800
011687,20171231,2017,FS,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,12,,2736.0000,,,A,10040.5516,40,40101015,800
011687,20171231,2017,INDL,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,12,2585.0000,2736.0000,,,A,10040.5516,40,40101015,800
011687,20181231,2018,FS,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,12,,3033.0000,,,A,7640.9500,40,40101015,800
011687,20181231,2018,INDL,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,12,2821.0000,3033.0000,,,A,7640.9500,40,40101015,800
011811,20100630,2010,INDL,C,D,STD,JKHY,HENRY (JACK) & ASSOCIATES,USD,6,416.6280,836.5860,,50.8200,A,2039.3998,45,45102020,940
011811,20110630,2011,INDL,C,D,STD,JKHY,HENRY (JACK) & ASSOCIATES,USD,6,489.8480,966.8970,,63.3950,A,2591.6636,45,45102020,940
011811,20120630,2012,INDL,C,D,STD,JKHY,HENRY (JACK) & ASSOCIATES,USD,6,518.3490,1027.1090,,60.8760,A,2969.7556,45,45102020,940
011811,20130630,2013,INDL,C,D,STD,JKHY,HENRY (JACK) & ASSOCIATES,USD,6,577.3330,1129.3860,,63.2020,A,4017.3612,45,45102020,940
011811,20140630,2014,INDL,C,D,STD,JKHY,HENRY (JACK) & ASSOCIATES,USD,6,601.5720,1173.1730,,66.7480,A,4910.9981,45,45102020,940
011811,20150630,2015,INDL,C,D,STD,JKHY,HENRY (JACK) & ASSOCIATES,USD,6,654.8500,1256.1900,,71.4950,A,5231.1244,45,45102020,940
011811,20160630,2016,INDL,C,D,STD,JKHY,HENRY (JACK) & ASSOCIATES,USD,6,710.6430,1354.6460,,81.2340,A,6867.7127,45,45102020,940
011811,20170630,2017,INDL,C,D,STD,JKHY,HENRY (JACK) & ASSOCIATES,USD,6,755.1440,1431.1170,,84.7530,A,8041.9270,45,45102020,940
011811,20180630,2018,INDL,C,D,STD,JKHY,HENRY (JACK) & ASSOCIATES,USD,6,818.7290,1536.6030,,90.3400,A,10060.0116,45,45102020,940
012124,20101231,2010,FS,C,D,STD,MS,MORGAN STANLEY,USD,12,,37136.0000,0.0000,,A,41142.1186,40,40203020,800
012124,20101231,2010,INDL,C,D,STD,MS,MORGAN STANLEY,USD,12,13551.0000,37392.0000,,,A,41142.1186,40,40203020,800
012124,20111231,2011,FS,C,D,STD,MS,MORGAN STANLEY,USD,12,,40927.0000,0.0000,,A,29155.2982,40,40203020,800
012124,20111231,2011,INDL,C,D,STD,MS,MORGAN STANLEY,USD,12,15865.0000,40927.0000,,,A,29155.2982,40,40203020,800
012124,20121231,2012,FS,C,D,STD,MS,MORGAN STANLEY,USD,12,,32007.0000,0.0000,,A,37743.6830,40,40203020,800
012124,20121231,2012,INDL,C,D,STD,MS,MORGAN STANLEY,USD,12,7983.0000,32007.0000,,,A,37743.6830,40,40203020,800
012124,20131231,2013,FS,C,D,STD,MS,MORGAN STANLEY,USD,12,,36848.0000,0.0000,,A,60991.0918,40,40203020,800
012124,20131231,2013,INDL,C,D,STD,MS,MORGAN STANLEY,USD,12,11515.0000,36848.0000,,,A,60991.0918,40,40203020,800
012124,20141231,2014,FS,C,D,STD,MS,MORGAN STANLEY,USD,12,,37661.0000,0.0000,,A,75698.0240,40,40203020,800
012124,20141231,2014,INDL,C,D,STD,MS,MORGAN STANLEY,USD,12,11967.0000,37661.0000,,,A,75698.0240,40,40203020,800
012124,20151231,2015,FS,C,D,STD,MS,MORGAN STANLEY,USD,12,,37968.0000,0.0000,,A,,40,40203020,800
012124,20151231,2015,INDL,C,D,STD,MS,MORGAN STANLEY,USD,12,12663.0000,37968.0000,,,A,,40,40203020,800
012124,20161231,2016,FS,C,D,STD,MS,MORGAN STANLEY,USD,12,,37949.0000,0.0000,,A,78267.3645,40,40203020,800
012124,20161231,2016,INDL,C,D,STD,MS,MORGAN STANLEY,USD,12,13819.0000,37949.0000,,,A,78267.3645,40,40203020,800
012124,20171231,2017,FS,C,D,STD,MS,MORGAN STANLEY,USD,12,,43642.0000,0.0000,,A,93820.9249,40,40203020,800
012124,20171231,2017,INDL,C,D,STD,MS,MORGAN STANLEY,USD,12,17666.0000,43642.0000,,,A,93820.9249,40,40203020,800
012124,20181231,2018,FS,C,D,STD,MS,MORGAN STANLEY,USD,12,,50193.0000,0.0000,,A,67398.2199,40,40203020,800
012124,20181231,2018,INDL,C,D,STD,MS,MORGAN STANLEY,USD,12,21912.0000,50193.0000,,,A,67398.2199,40,40203020,800
012138,20101231,2010,FS,C,D,STD,TROW,PRICE (T. ROWE) GROUP,USD,12,,2404.2000,0.0000,,A,16700.3704,40,40203010,800
012138,20101231,2010,INDL,C,D,STD,TROW,PRICE (T. ROWE) GROUP,USD,12,1099.5000,2370.7000,,,A,16700.3704,40,40203010,800
012138,20111231,2011,FS,C,D,STD,TROW,PRICE (T. ROWE) GROUP,USD,12,,2773.9000,0.0000,,A,,40,40203010,800
012138,20111231,2011,INDL,C,D,STD,TROW,PRICE (T. ROWE) GROUP,USD,12,1299.3000,2750.2000,,,A,,40,40203010,800
012138,20121231,2012,FS,C,D,STD,TROW,PRICE (T. ROWE) GROUP,USD,12,,3095.6000,0.0000,,A,,40,40203010,800
012138,20121231,2012,INDL,C,D,STD,TROW,PRICE (T. ROWE) GROUP,USD,12,1445.6000,3024.8000,,,A,,40,40203010,800
012138,20131231,2013,FS,C,D,STD,TROW,PRICE (T. ROWE) GROUP,USD,12,,3547.2000,0.0000,,A,21953.8552,40,40203010,800
012138,20131231,2013,INDL,C,D,STD,TROW,PRICE (T. ROWE) GROUP,USD,12,1731.9000,3485.7000,,,A,21953.8552,40,40203010,800
012138,20141231,2014,FS,C,D,STD,TROW,PRICE (T. ROWE) GROUP,USD,12,,4094.3000,0.0000,,A,22418.9046,40,40203010,800
012138,20141231,2014,INDL,C,D,STD,TROW,PRICE (T. ROWE) GROUP,USD,12,2002.6000,3982.1000,,,A,22418.9046,40,40203010,800
012138,20151231,2015,FS,C,D,STD,TROW,PRICE (T. ROWE) GROUP,USD,12,,4304.1000,0.0000,,A,17906.0288,40,40203010,800
012138,20151231,2015,INDL,C,D,STD,TROW,PRICE (T. ROWE) GROUP,USD,12,2025.2000,4200.6000,,,A,17906.0288,40,40203010,800
012138,20161231,2016,FS,C,D,STD,TROW,PRICE (T. ROWE) GROUP,USD,12,,4452.0000,0.0000,,A,,40,40203010,800
012138,20161231,2016,INDL,C,D,STD,TROW,PRICE (T. ROWE) GROUP,USD,12,1933.0000,4222.9000,,,A,,40,40203010,800
012138,20171231,2017,FS,C,D,STD,TROW,PRICE (T. ROWE) GROUP,USD,12,,5189.3000,0.0000,,A,,40,40203010,800
012138,20171231,2017,INDL,C,D,STD,TROW,PRICE (T. ROWE) GROUP,USD,12,2202.4000,4793.0000,,,A,,40,40203010,800
012138,20181231,2018,FS,C,D,STD,TROW,PRICE (T. ROWE) GROUP,USD,12,,5395.8000,0.0000,,A,21978.5301,40,40203010,800
012138,20181231,2018,INDL,C,D,STD,TROW,PRICE (T. ROWE) GROUP,USD,12,2514.7000,5372.6000,,,A,21978.5301,40,40203010,800
012141,20100630,2010,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,6,52596.0000,62484.0000,,8714.0000,A,199450.6800,45,45103020,940
012141,20110630,2011,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,6,56903.0000,69943.0000,,9043.0000,A,217776.0000,45,45103020,940
012141,20120630,2012,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,6,58951.0000,73723.0000,,9811.0000,A,256374.7900,45,45103020,940
012141,20130630,2013,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,6,60939.0000,77849.0000,,10411.0000,A,287690.7600,45,45103020,940
012141,20140630,2014,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,6,63762.0000,86451.0000,,11381.0000,A,343566.3000,45,45103020,940
012141,20150630,2015,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,6,65942.0000,93580.0000,,12046.0000,A,354392.0500,45,45103020,940
012141,20160630,2016,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,6,58418.0000,85320.0000,,11988.0000,A,399535.3600,45,45103020,940
012141,20170630,2017,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,6,63489.0000,89950.0000,,13037.0000,A,531312.4400,45,45103020,940
012141,20180630,2018,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,6,81907.0000,110360.0000,,14726.0000,A,757028.9700,45,45103020,940
012142,20100531,2009,INDL,C,D,STD,ORCL,ORACLE CORP,USD,5,21354.0000,26820.0000,,3254.0000,A,113436.8200,45,45103020,940
012142,20110531,2010,INDL,C,D,STD,ORCL,ORACLE CORP,USD,5,27592.0000,35622.0000,,4519.0000,A,173426.9600,45,45103020,940
012142,20120531,2011,INDL,C,D,STD,ORCL,ORACLE CORP,USD,5,29749.0000,37121.0000,,4523.0000,A,129835.3500,45,45103020,940
012142,20130531,2012,INDL,C,D,STD,ORCL,ORACLE CORP,USD,5,30613.0000,37180.0000,,4850.0000,A,156941.8800,45,45103020,940
012142,20140531,2013,INDL,C,D,STD,ORCL,ORACLE CORP,USD,5,31647.0000,38275.0000,,5151.0000,A,187577.2800,45,45103020,940
012142,20150531,2014,INDL,C,D,STD,ORCL,ORACLE CORP,USD,5,31406.0000,38226.0000,,5524.0000,A,188877.0700,45,45103020,940
012142,20160531,2015,INDL,C,D,STD,ORCL,ORACLE CORP,USD,5,30439.0000,37047.0000,,5787.0000,A,166066.2000,45,45103020,940
